2018-05-16 08:12:54 install tasksel:all <none> 3.39
2018-05-16 08:12:54 status half-installed tasksel:all 3.39
2018-05-16 08:12:54 status unpacked tasksel:all 3.39
2018-05-16 08:12:54 status unpacked tasksel:all 3.39
2018-05-16 08:12:54 install libreadline7:amd64 <none> 7.0-3
2018-05-16 08:12:54 status half-installed libreadline7:amd64 7.0-3
2018-05-16 08:12:55 status unpacked libreadline7:amd64 7.0-3
2018-05-16 08:12:55 status unpacked libreadline7:amd64 7.0-3
2018-05-16 08:12:55 install libnettle6:amd64 <none> 3.3-1+b2
2018-05-16 08:12:55 status half-installed libnettle6:amd64 3.3-1+b2
2018-05-16 08:12:55 status unpacked libnettle6:amd64 3.3-1+b2
2018-05-16 08:12:55 status unpacked libnettle6:amd64 3.3-1+b2
2018-05-16 08:12:55 install liblogging-stdlog0:amd64 <none> 1.0.5-2+b2
2018-05-16 08:12:55 status half-installed liblogging-stdlog0:amd64 1.0.5-2+b2
2018-05-16 08:12:55 status unpacked liblogging-stdlog0:amd64 1.0.5-2+b2
2018-05-16 08:12:55 status unpacked liblogging-stdlog0:amd64 1.0.5-2+b2
2018-05-16 08:12:55 install xxd:amd64 <none> 2:8.0.0197-4+deb9u1
2018-05-16 08:12:55 status half-installed xxd:amd64 2:8.0.0197-4+deb9u1
2018-05-16 08:12:55 status unpacked xxd:amd64 2:8.0.0197-4+deb9u1
2018-05-16 08:12:55 status unpacked xxd:amd64 2:8.0.0197-4+deb9u1
2018-05-16 08:12:55 install libbind9-140:amd64 <none> 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:12:55 status half-installed libbind9-140:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:12:55 status unpacked libbind9-140:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:12:55 status unpacked libbind9-140:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:12:55 install libidn2-0:amd64 <none> 0.16-1+deb9u1
2018-05-16 08:12:55 status half-installed libidn2-0:amd64 0.16-1+deb9u1
2018-05-16 08:12:55 status unpacked libidn2-0:amd64 0.16-1+deb9u1
2018-05-16 08:12:55 status unpacked libidn2-0:amd64 0.16-1+deb9u1
2018-05-16 08:12:55 install kmod:amd64 <none> 23-2
2018-05-16 08:12:55 status half-installed kmod:amd64 23-2
2018-05-16 08:12:55 status unpacked kmod:amd64 23-2
2018-05-16 08:12:55 status unpacked kmod:amd64 23-2
2018-05-16 08:12:55 install libefivar1:amd64 <none> 30-2
2018-05-16 08:12:55 status half-installed libefivar1:amd64 30-2
2018-05-16 08:12:55 status unpacked libefivar1:amd64 30-2
2018-05-16 08:12:55 status unpacked libefivar1:amd64 30-2
2018-05-16 08:12:55 install initramfs-tools:all <none> 0.130
2018-05-16 08:12:55 status half-installed initramfs-tools:all 0.130
2018-05-16 08:12:55 status unpacked initramfs-tools:all 0.130
2018-05-16 08:12:55 status unpacked initramfs-tools:all 0.130
2018-05-16 08:12:55 install xfsprogs:amd64 <none> 4.9.0+nmu1
2018-05-16 08:12:55 status half-installed xfsprogs:amd64 4.9.0+nmu1
2018-05-16 08:12:55 status unpacked xfsprogs:amd64 4.9.0+nmu1
2018-05-16 08:12:56 status unpacked xfsprogs:amd64 4.9.0+nmu1
2018-05-16 08:12:56 install libzpool2linux:amd64 <none> 0.7.8-pve1~bpo9
2018-05-16 08:12:56 status half-installed libzpool2linux:amd64 0.7.8-pve1~bpo9
2018-05-16 08:12:56 status unpacked libzpool2linux:amd64 0.7.8-pve1~bpo9
2018-05-16 08:12:56 status unpacked libzpool2linux:amd64 0.7.8-pve1~bpo9
2018-05-16 08:12:56 install iputils-ping:amd64 <none> 3:20161105-1
2018-05-16 08:12:56 status half-installed iputils-ping:amd64 3:20161105-1
2018-05-16 08:12:56 status unpacked iputils-ping:amd64 3:20161105-1
2018-05-16 08:12:56 status unpacked iputils-ping:amd64 3:20161105-1
2018-05-16 08:12:56 install libgdbm3:amd64 <none> 1.8.3-14
2018-05-16 08:12:56 status half-installed libgdbm3:amd64 1.8.3-14
2018-05-16 08:12:56 status unpacked libgdbm3:amd64 1.8.3-14
2018-05-16 08:12:56 status unpacked libgdbm3:amd64 1.8.3-14
2018-05-16 08:12:56 install libdns-export162:amd64 <none> 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:12:56 status half-installed libdns-export162:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:12:56 status unpacked libdns-export162:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:12:56 status unpacked libdns-export162:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:12:56 install less:amd64 <none> 481-2.1
2018-05-16 08:12:56 status half-installed less:amd64 481-2.1
2018-05-16 08:12:56 status unpacked less:amd64 481-2.1
2018-05-16 08:12:56 status unpacked less:amd64 481-2.1
2018-05-16 08:12:56 install libmpfr4:amd64 <none> 3.1.5-1
2018-05-16 08:12:56 status half-installed libmpfr4:amd64 3.1.5-1
2018-05-16 08:12:56 status unpacked libmpfr4:amd64 3.1.5-1
2018-05-16 08:12:56 status unpacked libmpfr4:amd64 3.1.5-1
2018-05-16 08:12:56 install iproute2:amd64 <none> 4.13.0-3
2018-05-16 08:12:56 status half-installed iproute2:amd64 4.13.0-3
2018-05-16 08:12:57 status unpacked iproute2:amd64 4.13.0-3
2018-05-16 08:12:57 status unpacked iproute2:amd64 4.13.0-3
2018-05-16 08:12:57 install libip6tc0:amd64 <none> 1.6.0+snapshot20161117-6
2018-05-16 08:12:57 status half-installed libip6tc0:amd64 1.6.0+snapshot20161117-6
2018-05-16 08:12:57 status unpacked libip6tc0:amd64 1.6.0+snapshot20161117-6
2018-05-16 08:12:57 status unpacked libip6tc0:amd64 1.6.0+snapshot20161117-6
2018-05-16 08:12:57 install libcap2-bin:amd64 <none> 1:2.25-1
2018-05-16 08:12:57 status half-installed libcap2-bin:amd64 1:2.25-1
2018-05-16 08:12:57 status unpacked libcap2-bin:amd64 1:2.25-1
2018-05-16 08:12:57 status unpacked libcap2-bin:amd64 1:2.25-1
2018-05-16 08:12:57 install grub-common:amd64 <none> 2.02-pve6
2018-05-16 08:12:57 status half-installed grub-common:amd64 2.02-pve6
2018-05-16 08:12:57 status unpacked grub-common:amd64 2.02-pve6
2018-05-16 08:12:57 status unpacked grub-common:amd64 2.02-pve6
2018-05-16 08:12:57 install libpsl5:amd64 <none> 0.17.0-3
2018-05-16 08:12:57 status half-installed libpsl5:amd64 0.17.0-3
2018-05-16 08:12:57 status unpacked libpsl5:amd64 0.17.0-3
2018-05-16 08:12:57 status unpacked libpsl5:amd64 0.17.0-3
2018-05-16 08:12:57 install cpp:amd64 <none> 4:6.3.0-4
2018-05-16 08:12:57 status half-installed cpp:amd64 4:6.3.0-4
2018-05-16 08:12:57 status unpacked cpp:amd64 4:6.3.0-4
2018-05-16 08:12:57 status unpacked cpp:amd64 4:6.3.0-4
2018-05-16 08:12:58 install libfuse2:amd64 <none> 2.9.7-1
2018-05-16 08:12:58 status half-installed libfuse2:amd64 2.9.7-1
2018-05-16 08:12:58 status unpacked libfuse2:amd64 2.9.7-1
2018-05-16 08:12:58 status unpacked libfuse2:amd64 2.9.7-1
2018-05-16 08:12:58 install libisl15:amd64 <none> 0.18-1
2018-05-16 08:12:58 status half-installed libisl15:amd64 0.18-1
2018-05-16 08:12:58 status unpacked libisl15:amd64 0.18-1
2018-05-16 08:12:58 status unpacked libisl15:amd64 0.18-1
2018-05-16 08:12:58 install dosfstools:amd64 <none> 4.1-1
2018-05-16 08:12:58 status half-installed dosfstools:amd64 4.1-1
2018-05-16 08:12:58 status unpacked dosfstools:amd64 4.1-1
2018-05-16 08:12:58 status unpacked dosfstools:amd64 4.1-1
2018-05-16 08:12:58 install python3:amd64 <none> 3.5.3-1
2018-05-16 08:12:58 status half-installed python3:amd64 3.5.3-1
2018-05-16 08:12:58 status unpacked python3:amd64 3.5.3-1
2018-05-16 08:12:58 status unpacked python3:amd64 3.5.3-1
2018-05-16 08:12:58 install libssl1.0.2:amd64 <none> 1.0.2l-2+deb9u3
2018-05-16 08:12:58 status half-installed libssl1.0.2:amd64 1.0.2l-2+deb9u3
2018-05-16 08:12:58 status unpacked libssl1.0.2:amd64 1.0.2l-2+deb9u3
2018-05-16 08:12:58 status unpacked libssl1.0.2:amd64 1.0.2l-2+deb9u3
2018-05-16 08:12:58 install libpipeline1:amd64 <none> 1.4.1-2
2018-05-16 08:12:58 status half-installed libpipeline1:amd64 1.4.1-2
2018-05-16 08:12:58 status unpacked libpipeline1:amd64 1.4.1-2
2018-05-16 08:12:58 status unpacked libpipeline1:amd64 1.4.1-2
2018-05-16 08:12:58 install libtasn1-6:amd64 <none> 4.10-1.1+deb9u1
2018-05-16 08:12:58 status half-installed libtasn1-6:amd64 4.10-1.1+deb9u1
2018-05-16 08:12:58 status unpacked libtasn1-6:amd64 4.10-1.1+deb9u1
2018-05-16 08:12:58 status unpacked libtasn1-6:amd64 4.10-1.1+deb9u1
2018-05-16 08:12:58 install libpci3:amd64 <none> 1:3.5.2-1
2018-05-16 08:12:58 status half-installed libpci3:amd64 1:3.5.2-1
2018-05-16 08:12:58 status unpacked libpci3:amd64 1:3.5.2-1
2018-05-16 08:12:58 status unpacked libpci3:amd64 1:3.5.2-1
2018-05-16 08:12:58 install btrfs-progs:amd64 <none> 4.7.3-1
2018-05-16 08:12:58 status half-installed btrfs-progs:amd64 4.7.3-1
2018-05-16 08:12:59 status unpacked btrfs-progs:amd64 4.7.3-1
2018-05-16 08:12:59 status unpacked btrfs-progs:amd64 4.7.3-1
2018-05-16 08:12:59 install libkeyutils1:amd64 <none> 1.5.9-9
2018-05-16 08:12:59 status half-installed libkeyutils1:amd64 1.5.9-9
2018-05-16 08:12:59 status unpacked libkeyutils1:amd64 1.5.9-9
2018-05-16 08:12:59 status unpacked libkeyutils1:amd64 1.5.9-9
2018-05-16 08:12:59 install libelf1:amd64 <none> 0.168-1
2018-05-16 08:12:59 status half-installed libelf1:amd64 0.168-1
2018-05-16 08:13:00 status unpacked libelf1:amd64 0.168-1
2018-05-16 08:13:00 status unpacked libelf1:amd64 0.168-1
2018-05-16 08:13:00 install gdisk:amd64 <none> 1.0.1-1
2018-05-16 08:13:00 status half-installed gdisk:amd64 1.0.1-1
2018-05-16 08:13:01 status unpacked gdisk:amd64 1.0.1-1
2018-05-16 08:13:01 status unpacked gdisk:amd64 1.0.1-1
2018-05-16 08:13:01 install libiptc0:amd64 <none> 1.6.0+snapshot20161117-6
2018-05-16 08:13:01 status half-installed libiptc0:amd64 1.6.0+snapshot20161117-6
2018-05-16 08:13:01 status unpacked libiptc0:amd64 1.6.0+snapshot20161117-6
2018-05-16 08:13:01 status unpacked libiptc0:amd64 1.6.0+snapshot20161117-6
2018-05-16 08:13:01 install tasksel-data:all <none> 3.39
2018-05-16 08:13:01 status half-installed tasksel-data:all 3.39
2018-05-16 08:13:01 status unpacked tasksel-data:all 3.39
2018-05-16 08:13:01 status unpacked tasksel-data:all 3.39
2018-05-16 08:13:01 install liblzo2-2:amd64 <none> 2.08-1.2+b2
2018-05-16 08:13:01 status half-installed liblzo2-2:amd64 2.08-1.2+b2
2018-05-16 08:13:01 status unpacked liblzo2-2:amd64 2.08-1.2+b2
2018-05-16 08:13:01 status unpacked liblzo2-2:amd64 2.08-1.2+b2
2018-05-16 08:13:01 install python3.5:amd64 <none> 3.5.3-1
2018-05-16 08:13:01 status half-installed python3.5:amd64 3.5.3-1
2018-05-16 08:13:01 status unpacked python3.5:amd64 3.5.3-1
2018-05-16 08:13:01 status unpacked python3.5:amd64 3.5.3-1
2018-05-16 08:13:01 install libkrb5support0:amd64 <none> 1.15-1+deb9u1
2018-05-16 08:13:01 status half-installed libkrb5support0:amd64 1.15-1+deb9u1
2018-05-16 08:13:01 status unpacked libkrb5support0:amd64 1.15-1+deb9u1
2018-05-16 08:13:01 status unpacked libkrb5support0:amd64 1.15-1+deb9u1
2018-05-16 08:13:01 install libicu57:amd64 <none> 57.1-6+deb9u2
2018-05-16 08:13:01 status half-installed libicu57:amd64 57.1-6+deb9u2
2018-05-16 08:13:02 status unpacked libicu57:amd64 57.1-6+deb9u2
2018-05-16 08:13:02 status unpacked libicu57:amd64 57.1-6+deb9u2
2018-05-16 08:13:02 install logrotate:amd64 <none> 3.11.0-0.1
2018-05-16 08:13:02 status half-installed logrotate:amd64 3.11.0-0.1
2018-05-16 08:13:02 status unpacked logrotate:amd64 3.11.0-0.1
2018-05-16 08:13:02 status unpacked logrotate:amd64 3.11.0-0.1
2018-05-16 08:13:02 install libnetfilter-conntrack3:amd64 <none> 1.0.6-2
2018-05-16 08:13:02 status half-installed libnetfilter-conntrack3:amd64 1.0.6-2
2018-05-16 08:13:02 status unpacked libnetfilter-conntrack3:amd64 1.0.6-2
2018-05-16 08:13:02 status unpacked libnetfilter-conntrack3:amd64 1.0.6-2
2018-05-16 08:13:02 install eject:amd64 <none> 2.1.5+deb1+cvs20081104-13.2
2018-05-16 08:13:02 status half-installed eject:amd64 2.1.5+deb1+cvs20081104-13.2
2018-05-16 08:13:02 status unpacked eject:amd64 2.1.5+deb1+cvs20081104-13.2
2018-05-16 08:13:02 status unpacked eject:amd64 2.1.5+deb1+cvs20081104-13.2
2018-05-16 08:13:02 install libxapian30:amd64 <none> 1.4.3-2
2018-05-16 08:13:02 status half-installed libxapian30:amd64 1.4.3-2
2018-05-16 08:13:02 status unpacked libxapian30:amd64 1.4.3-2
2018-05-16 08:13:02 status unpacked libxapian30:amd64 1.4.3-2
2018-05-16 08:13:02 install libpng16-16:amd64 <none> 1.6.28-1
2018-05-16 08:13:02 status half-installed libpng16-16:amd64 1.6.28-1
2018-05-16 08:13:02 status unpacked libpng16-16:amd64 1.6.28-1
2018-05-16 08:13:02 status unpacked libpng16-16:amd64 1.6.28-1
2018-05-16 08:13:03 install bind9-host:amd64 <none> 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:03 status half-installed bind9-host:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:03 status unpacked bind9-host:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:03 status unpacked bind9-host:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:03 install klibc-utils:amd64 <none> 2.0.4-9
2018-05-16 08:13:03 status half-installed klibc-utils:amd64 2.0.4-9
2018-05-16 08:13:03 status unpacked klibc-utils:amd64 2.0.4-9
2018-05-16 08:13:03 status unpacked klibc-utils:amd64 2.0.4-9
2018-05-16 08:13:03 install grub2-common:amd64 <none> 2.02-pve6
2018-05-16 08:13:03 status half-installed grub2-common:amd64 2.02-pve6
2018-05-16 08:13:03 status unpacked grub2-common:amd64 2.02-pve6
2018-05-16 08:13:03 status unpacked grub2-common:amd64 2.02-pve6
2018-05-16 08:13:03 install man-db:amd64 <none> 2.7.6.1-2
2018-05-16 08:13:03 status half-installed man-db:amd64 2.7.6.1-2
2018-05-16 08:13:04 status unpacked man-db:amd64 2.7.6.1-2
2018-05-16 08:13:05 status unpacked man-db:amd64 2.7.6.1-2
2018-05-16 08:13:05 install pciutils:amd64 <none> 1:3.5.2-1
2018-05-16 08:13:05 status half-installed pciutils:amd64 1:3.5.2-1
2018-05-16 08:13:05 status unpacked pciutils:amd64 1:3.5.2-1
2018-05-16 08:13:05 status unpacked pciutils:amd64 1:3.5.2-1
2018-05-16 08:13:05 install apt-utils:amd64 <none> 1.4.8
2018-05-16 08:13:05 status half-installed apt-utils:amd64 1.4.8
2018-05-16 08:13:05 status unpacked apt-utils:amd64 1.4.8
2018-05-16 08:13:05 status unpacked apt-utils:amd64 1.4.8
2018-05-16 08:13:05 install libzfs2linux:amd64 <none> 0.7.8-pve1~bpo9
2018-05-16 08:13:05 status half-installed libzfs2linux:amd64 0.7.8-pve1~bpo9
2018-05-16 08:13:05 status unpacked libzfs2linux:amd64 0.7.8-pve1~bpo9
2018-05-16 08:13:05 status unpacked libzfs2linux:amd64 0.7.8-pve1~bpo9
2018-05-16 08:13:05 install libgeoip1:amd64 <none> 1.6.9-4
2018-05-16 08:13:05 status half-installed libgeoip1:amd64 1.6.9-4
2018-05-16 08:13:05 status unpacked libgeoip1:amd64 1.6.9-4
2018-05-16 08:13:05 status unpacked libgeoip1:amd64 1.6.9-4
2018-05-16 08:13:05 install grub-pc:amd64 <none> 2.02-pve6
2018-05-16 08:13:05 status half-installed grub-pc:amd64 2.02-pve6
2018-05-16 08:13:05 status unpacked grub-pc:amd64 2.02-pve6
2018-05-16 08:13:05 status unpacked grub-pc:amd64 2.02-pve6
2018-05-16 08:13:05 install apt:amd64 <none> 1.4.8
2018-05-16 08:13:05 status half-installed apt:amd64 1.4.8
2018-05-16 08:13:06 status unpacked apt:amd64 1.4.8
2018-05-16 08:13:06 status unpacked apt:amd64 1.4.8
2018-05-16 08:13:06 install liblwres141:amd64 <none> 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:06 status half-installed liblwres141:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:06 status unpacked liblwres141:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:06 status unpacked liblwres141:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:06 install init:amd64 <none> 1.48
2018-05-16 08:13:06 status half-installed init:amd64 1.48
2018-05-16 08:13:06 status unpacked init:amd64 1.48
2018-05-16 08:13:06 status unpacked init:amd64 1.48
2018-05-16 08:13:06 install busybox:amd64 <none> 1:1.22.0-19+b3
2018-05-16 08:13:06 status half-installed busybox:amd64 1:1.22.0-19+b3
2018-05-16 08:13:06 status unpacked busybox:amd64 1:1.22.0-19+b3
2018-05-16 08:13:06 status unpacked busybox:amd64 1:1.22.0-19+b3
2018-05-16 08:13:06 install isc-dhcp-client:amd64 <none> 4.3.5-3+deb9u1
2018-05-16 08:13:06 status half-installed isc-dhcp-client:amd64 4.3.5-3+deb9u1
2018-05-16 08:13:06 status unpacked isc-dhcp-client:amd64 4.3.5-3+deb9u1
2018-05-16 08:13:06 status unpacked isc-dhcp-client:amd64 4.3.5-3+deb9u1
2018-05-16 08:13:06 install libefiboot1:amd64 <none> 30-2
2018-05-16 08:13:06 status half-installed libefiboot1:amd64 30-2
2018-05-16 08:13:06 status unpacked libefiboot1:amd64 30-2
2018-05-16 08:13:06 status unpacked libefiboot1:amd64 30-2
2018-05-16 08:13:06 install libisccfg140:amd64 <none> 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:06 status half-installed libisccfg140:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:06 status unpacked libisccfg140:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:06 status unpacked libisccfg140:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:07 install initramfs-tools-core:all <none> 0.130
2018-05-16 08:13:07 status half-installed initramfs-tools-core:all 0.130
2018-05-16 08:13:07 status unpacked initramfs-tools-core:all 0.130
2018-05-16 08:13:07 status unpacked initramfs-tools-core:all 0.130
2018-05-16 08:13:07 install libfreetype6:amd64 <none> 2.6.3-3.2
2018-05-16 08:13:07 status half-installed libfreetype6:amd64 2.6.3-3.2
2018-05-16 08:13:07 status unpacked libfreetype6:amd64 2.6.3-3.2
2018-05-16 08:13:07 status unpacked libfreetype6:amd64 2.6.3-3.2
2018-05-16 08:13:07 install libdns162:amd64 <none> 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:07 status half-installed libdns162:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:07 status unpacked libdns162:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:07 status unpacked libdns162:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:07 install zfs-initramfs:all <none> 0.7.8-pve1~bpo9
2018-05-16 08:13:07 status half-installed zfs-initramfs:all 0.7.8-pve1~bpo9
2018-05-16 08:13:07 status unpacked zfs-initramfs:all 0.7.8-pve1~bpo9
2018-05-16 08:13:07 status unpacked zfs-initramfs:all 0.7.8-pve1~bpo9
2018-05-16 08:13:07 install whiptail:amd64 <none> 0.52.19-1+b1
2018-05-16 08:13:07 status half-installed whiptail:amd64 0.52.19-1+b1
2018-05-16 08:13:07 status unpacked whiptail:amd64 0.52.19-1+b1
2018-05-16 08:13:07 status unpacked whiptail:amd64 0.52.19-1+b1
2018-05-16 08:13:07 install bsdmainutils:amd64 <none> 9.0.12+nmu1
2018-05-16 08:13:07 status half-installed bsdmainutils:amd64 9.0.12+nmu1
2018-05-16 08:13:07 status unpacked bsdmainutils:amd64 9.0.12+nmu1
2018-05-16 08:13:07 status unpacked bsdmainutils:amd64 9.0.12+nmu1
2018-05-16 08:13:07 install libpopt0:amd64 <none> 1.16-10+b2
2018-05-16 08:13:07 status half-installed libpopt0:amd64 1.16-10+b2
2018-05-16 08:13:07 status unpacked libpopt0:amd64 1.16-10+b2
2018-05-16 08:13:07 status unpacked libpopt0:amd64 1.16-10+b2
2018-05-16 08:13:07 install libisc160:amd64 <none> 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:07 status half-installed libisc160:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:07 status unpacked libisc160:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:07 status unpacked libisc160:amd64 1:9.10.3.dfsg.P4-12.3+deb9u4
2018-05-16 08:13:07 install libhogweed4:amd64 <none> 3.3-1+b2
2018-05-16 08:13:07 status half-installed libhogweed4:amd64 3.3-1+b2
2018-05-16 08:13:07 status unpacked libhogweed4:amd64 3.3-1+b2
2018-05-16 08:13:07 status unpacked libhogweed4:amd64 3.3-1+b2
2018-05-16 08:13:07 install libnvpair1linux:amd64 <none> 0.7.8-pve1~bpo9
2018-05-16 08:13:07 status half-installed libnvpair1linux:amd64 0.7.8-pve1~bpo9
2018-05-16 08:13:07 status unpacked libnvpair1linux:amd64 0.7.8-pve1~bpo9
2018-05-16 08:13:07 status unpacked libnvpair1linux:amd64 0.7.8-pve1~bpo9
2018-05-16 08:13:07 install spl:amd64 <none> 0.7.8-pve1~bpo9
2018-05-16 08:13:07 status half-installed spl:amd64 0.7.8-pve1~bpo9
2018-05-16 08:13:07 status unpacked spl:amd64 0.7.8-pve1~bpo9
2018-05-16 08:13:07 status unpacked spl:amd64 0.7.8-pve1~bpo9
2018-05-16 08:13:07 install libslang2:amd64 <none> 2.3.1-5
2018-05-16 08:13:07 status half-installed libslang2:amd64 2.3.1-5
2018-05-16 08:13:07 status unpacked libslang2:amd64 2.3.1-5
2018-05-16 08:13:07 status unpacked libslang2:amd64 2.3.1-5
2018-05-16 08:13:07 install libpython3.5-stdlib:amd64 <none> 3.5.3-1
2018-05-16 08:13:07 status half-installed libpython3.5-stdlib:amd64 3.5.3-1
2018-05-16 08:13:08 status unpacked libpython3.5-stdlib:amd64 3.5.3-1
2018-05-16 08:13:08 status unpacked libpython3.5-stdlib:amd64 3.5.3-1
2018-05-16 08:13:08 install lvm2:amd64 <none> 2.02.168-pve6
2018-05-16 08:13:08 status half-installed lvm2:amd64 2.02.168-pve6
2018-05-16 08:13:08 status unpacked lvm2:amd64 2.02.168-pve6
2018-05-16 08:13:08 status unpacked lvm2:amd64 2.02.168-pve6
2018-05-16 08:13:08 install libxml2:amd64 <none> 2.9.4+dfsg1-2.2+deb9u2
2018-05-16 08:13:08 status half-installed libxml2:amd64 2.9.4+dfsg1-2.2+deb9u2
2018-05-16 08:13:08 status unpacked libxml2:amd64 2.9.4+dfsg1-2.2+deb9u2
2018-05-16 08:13:08 status unpacked libxml2:amd64 2.9.4+dfsg1-2.2+deb9u2
2018-05-16 08:13:10 install libestr0:amd64 <none> 0.1.10-2
2018-05-16 08:13:10 status half-installed libestr0:amd64 0.1.10-2
2018-05-16 08:13:10 status unpacked libestr0:amd64 0.1.10-2
2018-05-16 08:13:10 status unpacked libestr0:amd64 0.1.10-2
2018-05-16 08:13:10 install libmpc3:amd64 <none> 1.0.3-1+b2
2018-05-16 08:13:10 status half-installed libmpc3:amd64 1.0.3-1+b2
2018-05-16 08:13:10 status unpacked libmpc3:amd64 1.0.3-1+b2
2018-05-16 08:13:10 status unpacked libmpc3:amd64 1.0.3-1+b2
2018-05-16 08:13:10 install isc-dhcp-common:amd64 <none> 4.3.5-3+deb9u1
2018-05-16 08:13:10 status half-installed isc-dhcp-common:amd64 4.3.5-3+deb9u1
2018-05-16 08:13:10 status unpacked isc-dhcp-common:amd64 4.3.5-3+deb9u1
2018-05-16 08:13:10 status unpacked isc-dhcp-common:amd64 4.3.5-3+deb9u1
2018-05-16 08:13:10 install dmidecode:amd64 <none> 3.0-4
2018-05-16 08:13:10 status half-installed dmidecode:amd64 3.0-4
2018-05-16 08:13:10 status unpacked dmidecode:amd64 3.0-4
2018-05-16 08:13:10 status unpacked dmidecode:amd64 3.0-4
2018-05-16 08:13:10 install libffi6:amd64 <none> 3.2.1-6
2018-05-16 08:13:10 status half-installed libffi6:amd64 3.2.1-6
2018-05-16 08:13:10 status unpacked libffi6:amd64 3.2.1-6
2018-05-16 08:13:10 status unpacked libffi6:amd64 3.2.1-6
2018-05-16 08:13:10 install iptables:amd64 <none> 1.6.0+snapshot20161117-6
2018-05-16 08:13:10 status half-installed iptables:amd64 1.6.0+snapshot20161117-6
2018-05-16 08:13:10 status unpacked iptables:amd64 1.6.0+snapshot20161117-6
2018-05-16 08:13:10 status unpacked iptables:amd64 1.6.0+snapshot20161117-6
2018-05-16 08:13:11 install mime-support:all <none> 3.60
2018-05-16 08:13:11 status half-installed mime-support:all 3.60
2018-05-16 08:13:11 status unpacked mime-support:all 3.60
2018-05-16 08:13:11 status unpacked mime-support:all 3.60
2018-05-16 08:13:11 install rsyslog:amd64 <none> 8.24.0-1
2018-05-16 08:13:11 status half-installed rsyslog:amd64 8.24.0-1
2018-05-16 08:13:11 status unpacked rsyslog:amd64 8.24.0-1
2018-05-16 08:13:11 status unpacked rsyslog:amd64 8.24.0-1
2018-05-16 08:13:11 install libmpdec2:amd64 <none> 2.4.2-1
2018-05-16 08:13:11 status half-installed libmpdec2:amd64 2.4.2-1
2018-05-16 08:13:11 status unpacked libmpdec2:amd64 2.4.2-1
2018-05-16 08:13:11 status unpacked libmpdec2:amd64 2.4.2-1
2018-05-16 08:13:11 install libsqlite3-0:amd64 <none> 3.16.2-5+deb9u1
2018-05-16 08:13:11 status half-installed libsqlite3-0:amd64 3.16.2-5+deb9u1
2018-05-16 08:13:11 status unpacked libsqlite3-0:amd64 3.16.2-5+deb9u1
2018-05-16 08:13:11 status unpacked libsqlite3-0:amd64 3.16.2-5+deb9u1
2018-05-16 08:13:11 install libmnl0:amd64 <none> 1.0.4-2
2018-05-16 08:13:11 status half-installed libmnl0:amd64 1.0.4-2
2018-05-16 08:13:11 status unpacked libmnl0:amd64 1.0.4-2
2018-05-16 08:13:12 status unpacked libmnl0:amd64 1.0.4-2
2018-05-16 08:13:12 install libnfnetlink0:amd64 <none> 1.0.1-3
2018-05-16 08:13:12 status half-installed libnfnetlink0:amd64 1.0.1-3
2018-05-16 08:13:12 status unpacked libnfnetlink0:amd64 1.0.1-3
2018-05-16 08:13:12 status unpacked libnfnetlink0:amd64 1.0.1-3
2018-05-16 08:13:12 install libstdc++6:amd64 <none> 6.3.0-18+deb9u1
2018-05-16 08:13:12 status half-installed libstdc++6:amd64 6.3.0-18+deb9u1
